latitude,longitude,acq_date,acq_time,iran_date,iran_time,year,month,day,satellite,instrument,detected_sensor,confidence,frp,brightness,daynight,scan,track
29.19272,52.84061,2026-08-13,2259,2026-08-14,02:29,2026,8,14,N,VIIRS,VIIRS,n,3.06,322.85,N,0.55,0.51
29.2542,53.12371,2026-08-13,2259,2026-08-14,02:29,2026,8,14,N,VIIRS,VIIRS,n,3.25,327.57,N,0.57,0.52
29.25885,53.12506,2026-08-13,2259,2026-08-14,02:29,2026,8,14,N,VIIRS,VIIRS,n,3.25,304.56,N,0.57,0.52
29.36865,52.6108,2026-08-13,2259,2026-08-14,02:29,2026,8,14,N,VIIRS,VIIRS,n,3.92,321.79,N,0.53,0.5
29.62404,52.44888,2026-08-13,2259,2026-08-14,02:29,2026,8,14,N,VIIRS,VIIRS,n,2.68,311.98,N,0.51,0.49
30.1762,52.58526,2026-08-13,2259,2026-08-14,02:29,2026,8,14,N,VIIRS,VIIRS,n,1.88,324.77,N,0.5,0.49
27.48681,52.96982,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,1.27,314.14,N,0.43,0.38
27.50812,52.97012,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,1.34,326.71,N,0.43,0.38
28.68226,52.09315,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,3.56,328.35,N,0.4,0.37
29.11608,53.20961,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,0.45,306.94,N,0.42,0.38
29.12016,52.646,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,0.85,306.64,N,0.4,0.37
29.18924,52.84401,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,2.76,312.44,N,0.41,0.37
29.1926,52.84471,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,2.75,318.15,N,0.41,0.37
29.1933,52.84062,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,2.08,311.25,N,0.41,0.37
29.25479,53.12122,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,2.42,330.06,N,0.41,0.37
29.25817,53.12199,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,2.42,303.99,N,0.41,0.37
29.3675,52.61303,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,4.99,330.27,N,0.4,0.37
29.58749,51.35849,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,0.88,306.82,N,0.38,0.36
30.17605,52.58498,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,2.57,309.57,N,0.4,0.37
30.17673,52.58092,2026-08-13,2222,2026-08-14,01:52,2026,8,14,N21,VIIRS,VIIRS,n,4.02,327.01,N,0.4,0.37
31.15002,52.69009,2026-08-13,2220,2026-08-14,01:50,2026,8,14,N21,VIIRS,VIIRS,n,0.74,302.25,N,0.39,0.36
27.488,52.96767,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,1.05,311.05,N,0.36,0.58
27.48832,52.96399,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,1.02,311.85,N,0.36,0.58
27.50794,52.9687,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,0.4,308.55,N,0.36,0.58
27.50957,52.96634,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,0.83,312.99,N,0.36,0.58
27.51326,52.96931,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,0.4,308.62,N,0.36,0.58
28.68177,52.0924,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,1.69,307.64,N,0.42,0.61
28.68208,52.08816,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,1.69,312.16,N,0.42,0.61
29.19199,52.8436,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,1.98,309.09,N,0.39,0.59
29.19233,52.8393,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,2.48,305.57,N,0.39,0.59
29.25926,53.1211,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,2.64,335.59,N,0.37,0.58
29.25957,53.11722,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,2.64,317.2,N,0.37,0.58
29.37139,52.60848,2026-08-13,2136,2026-08-14,01:06,2026,8,14,N20,VIIRS,VIIRS,n,2.26,310.81,N,0.4,0.6
